"","Year","ADM_RATE_ALL","COSTT4_A","UGDS_BLACK","PPTUG_EF","INC_PCT_LO","UG25abv","PAR_ED_PCT_1STGEN","PCTFLOAN","C150_4"
"457",2011,0.7378,19744,0.0481,0.2113,0.305451128,0.1851,0.33646813,0.356,0.4674
"458",2011,0.6355,41369,0.0219,0.0337,0.289308176,0.1667,0.175496689,0.8952,0.6964
"459",2011,0.6189,21646,0.0154,0.0351,0.25638051,0.0487,0.208805031,0.5489,0.6034
"460",2011,0.6282,16339,0.0221,0.1384,0.304260219,0.1791,0.246034215,0.6546,0.4544
"461",2011,0.7108,25601,0.0363,0.0701,0.292389853,0.0658,0.264663805,0.7125,0.4085
"462",2011,0.5556,18942,0.0328,0.5246,0.55988024,0.576,0.23364486,0.5827,0.7857
"463",2011,0.7323,43198,0.0115,0.0216,0.138173302,0.0129,0.164082687,0.6604,0.8108
"464",2011,0.8992,16426,0.0506,0.1568,0.331035563,0.1508,0.30912574,0.5163,0.4904
"465",2011,0.719,35622,0.0572,0.294,0.266666667,0.2766,0.323782235,0.587,0.6238
"466",2011,0.5295,47200,0.0201,0.0083,0.141692151,0.0101,0.08667389,0.5459,0.8495
"467",2011,0.8117,38736,0.0215,0.117,0.310051107,0.2551,0.304133251,0.709,0.6347
"468",2011,0.8448,43739,0.0282,0.0334,0.163976522,0.0547,0.160776699,0.5891,0.7434
"469",2011,0.5571,40754,0.1072,0.3408,0.389478542,0.414,0.308831596,0.7671,0.6286
"470",2011,0.8019,17876,0.0338,0.1557,0.354037267,0.078,0.294208494,0.2804,0.3949
"471",2011,0.5078,27227,0.0769,0.1584,0.542505593,0.4574,0.324183007,0.9418,0.381
"472",2011,0.6894,19399,0.0204,0.0793,0.220547601,0.1017,0.260070289,0.629,0.5426
"473",2011,0.3643,16724,0.9336,0.1062,0.752873563,0.263,0.405532359,0.854,0.3327
"474",2011,0.4434,13843,0.4182,0.1584,0.574750831,0.3846,0.434586466,0.6195,0.395
"475",2011,0.1613,15360,0.9075,0.1553,0.790085205,0.2923,0.451830443,0.8187,0.2412
"476",2011,0.6279,19198,0.2259,0.0836,0.432621142,0.1268,0.292016807,0.5104,0.6017
"477",2011,0.4562,13384,0.9338,0.1215,0.763993949,0.192,0.443159923,0.776,0.2835
"478",2011,0.3496,19298,0.9735,0.0297,0.730834753,0.1005,0.373517787,0.7952,0.4831
"479",2011,0.8282,23021,0.3612,0.1422,0.624867725,0.4982,0.415458937,0.7744,0.5096
"480",2011,0.5291,32856,0.1831,0.1917,0.43618202,0.3167,0.361650485,0.7209,0.4156
"481",2011,0.7359,25749,0.3937,0.2767,0.724326852,0.6558,0.539845648,0.8669,0.2
"482",2011,0.8864,24258,0.0246,0.5591,0.518197574,0.532,0.447216891,0.8057,0.9706
"483",2011,0.8269,17400,0.0981,0.3509,0.496815287,0.3428,0.277777778,0.5922,0.4857
"484",2011,0.5546,27493,0.0452,0.1258,0.453551913,0.2524,0.414201183,0.581,0.3851
"485",2011,0.7989,16405,0.081,0.1115,0.36878425,0.1656,0.392849357,0.6169,0.4973
"486",2011,0.6763,23063,0.0502,0,0.341637011,0.0155,0.351351351,0.772,0.6304
"487",2011,0.6568,33124,0.0984,0.0423,0.365630713,0.0745,0.378968254,0.7717,0.4129
"488",2011,0.8011,29481,0.0318,0.2623,0.549553051,0.5232,0.464813206,0.7742,0.5746
"489",2011,0.696,31820,0.0435,0.0823,0.349445325,0.1434,0.324437031,0.9175,0.5248
"490",2011,0.6329,31704,0.241,0.2535,0.426490066,0.4107,0.374251497,0.7319,0.4278
"491",2011,0.6728,35306,0.0851,0.4094,0.358958069,0.3984,0.351928375,0.7443,0.6832
"492",2011,0.5527,27532,0.1603,0.2595,0.768431983,0.5038,0.539538139,0.8776,0.5283
"493",2011,0.5838,33354,0.0934,0.1739,0.406687403,0.1551,0.438879457,0.3371,0.283
"494",2011,0.9651,13151,0.0412,0.2222,0.541180086,0.3479,0.47679615,0.6089,0.3254
"495",2011,0.4994,27813,0.1961,0.0326,0.47962963,0.0858,0.463617464,0.6603,0.2618
"496",2011,0.8978,21230,0.0507,0.084,0.251381216,0.0756,0.253875969,0.5615,0.6716
"497",2011,0.691,23900,0.2089,0.3547,0.51849711,0.3002,0.391535517,0.4443,0.505
"498",2011,0.7503,18472,0.0422,0.0204,0.181411531,0.0123,0.230809129,0.4451,0.6884
"499",2011,0.6976,16288,0.0611,0.0611,0.306782825,0.0468,0.372015915,0.6049,0.4993
"500",2011,0.0894,25236,0.0066,0.0088,0.423448276,0.0247,0.371223022,0,0.5356
"501",2011,0.7554,18934,0.1916,0.8841,0.505338733,0.7855,0.488836411,0.39,0.3926
"502",2011,0.7615,39863,0.0649,0.0984,0.254067585,0.0671,0.232375979,0.5173,0.7405
"503",2011,0.6199,49386,0.0764,0.1057,0.251506849,0.0975,0.236933798,0.3351,0.7061
"504",2011,0.331,26266,0.3333,0.1873,0.512195122,0.4795,0.374301676,0.7359,0.2273
"505",2011,0.8821,26379,0.0464,0.2415,0.458435208,0.2643,0.410273516,0.5897,0.5014
"506",2011,0.1652,56930,0.0613,0.0505,0.136217949,0.1032,0.092985318,0.2436,0.9344
"507",2011,0.722,34832,0.148,0.2771,0.390456644,0.3407,0.328675238,0.5882,0.6066
"508",2011,0.5408,40721,0.0406,0.0453,0.273519164,0.0849,0.278504673,0.6321,0.6291
"509",2011,0.7995,31400,0.0421,0.1489,0.299657534,0.1807,0.384615385,0.6434,0.5043
"510",2011,0.7198,35035,0.0051,0.0398,0.242174629,0.0926,0.241438356,0.5748,0.5888
"511",2011,0.9947,14849,0.006,0.249,0.497708847,0.369,0.424483307,0.5554,0.4987
"512",2011,0.8795,17136,0.0069,0.0692,0.500742942,0.2868,0.395613323,0.4343,0.4045
"513",2011,0.9403,18600,0.008,0.1739,0.494973296,0.2617,0.336657497,0.5798,0.4727
"514",2011,0.6402,16446,0.0093,0.2221,0.562352941,0.3377,0.399737877,0.6323,0.2969
"515",2011,0.5456,31778,0.0107,0.015,0.355371901,0.1192,0.323843416,0.6988,0.5023
"516",2011,0.3214,22552,0.0694,0.4254,0.374517375,0.4795,0.418604651,0.769,0.5882
"517",2011,0.6865,30935,0.0289,0.0495,0.180223286,0.0477,0.183028286,0.5733,0.526
"518",2011,0.7781,43622,0.0304,0.0439,0.211194461,0.0744,0.188327317,0.5578,0.7732
"519",2011,0.8256,31930,0.0282,0.0038,0.345554537,0.014,0.343195266,0.8607,0.6328
"520",2011,0.5702,25045,0.0554,0.2454,0.340336135,0.2427,0.293859649,0.6658,0.3214
"521",2011,0.7049,32766,0.0348,0.0122,0.214173228,0.0404,0.310116086,0.7291,0.5609
"522",2011,0.8635,17384,0.0125,0.0889,0.298611111,0.1088,0.390804598,0.5188,0.6061
"523",2011,0.3421,21156,0.0427,0.3348,0.367307692,0.3974,0.352459016,0.8003,0.7838
"524",2011,0.8197,34174,0.0188,0.118,0.210121012,0.1623,0.236095346,0.6595,0.6355
"525",2011,0.593,18698,0.024,0.0675,0.237057221,0.065,0.24480501,0.4257,0.6669
"526",2011,0.4703,34906,0.0844,0.1442,0.451977401,0.4244,0.358178054,0.8428,0.4051
"527",2011,0.5744,29488,0.0609,0.0817,0.363861386,0.1198,0.24742268,0.6936,0.5058
"528",2011,0.585,39515,0.0135,0.0192,0.519434629,0.1812,0.325842697,0.5876,0.3651
"529",2011,0.6603,28490,0.0343,0.1075,0.313609468,0.108,0.302547771,0.8182,0.4323
"530",2011,0.1168,55386,0.076,0,0.226244344,0.0052,0.126777251,0.2627,0.9497
"531",2011,0.9325,42100,0.0304,0.161,0.229862475,0.2134,0.300213675,0.6263,0.4925
"532",2011,0.7673,41237,0.0526,0.0484,0.316901409,0.1159,0.327718224,0.6968,0.3758
"533",2011,0.8365,38828,0.0083,0.3855,0.448325879,0.4799,0.427387583,0.9384,0.5696
"534",2011,0.7481,20802,0.0063,0.0247,0.176536313,0.0528,0.268737864,0.6998,0.5754
"535",2011,0.8059,35476,0.0159,0.3149,0.271276596,0.3292,0.393371758,0.7186,0.3704
"536",2011,0.7143,45209,0.0171,0.0128,0.104231166,0.01,0.172669492,0.7474,0.7303
"537",2011,0.5075,33802,0.5319,0.0953,0.55234657,0.2477,0.4971537,0.7535,0.3215
"538",2011,0.8774,38624,0.1013,0.0601,0.290217391,0.4198,0.410071942,0.6362,0.4917
"539",2011,0.8408,53260,0.0937,0.0131,0.297709924,0.0365,0.265363129,0.5881,0.6803
"540",2011,0.6301,40049,0.1444,0.3226,0.406418555,0.226,0.429680224,0.3496,0.4212
"541",2011,0.8138,38499,0.1293,0.1903,0.439641109,0.3506,0.478043912,0.6453,0.3644
"542",2011,0.6301,46831,0.1069,0.0549,0.406418555,0.0629,0.429680224,0.6592,0.5464
"543",2011,0.6552,36153,0.1374,0.1158,0.411513859,0.2314,0.43980344,0.6668,0.5243
"544",2011,0.6332,38879,0.0408,0.0619,0.22422115,0.0606,0.32664489,0.6588,0.6635
"545",2011,0.6851,25377,0.1036,0.1411,0.411590385,0.1844,0.366914498,0.4391,0.5402
"546",2011,1,21000,0,0.0096,0.496350365,0.0667,0.198412698,0,0.1212
"547",2011,0.503,25998,0.0506,0.0777,0.255052547,0.1076,0.323321555,0.6008,0.7212
"548",2011,0.7332,44954,0.0956,0.1277,0.220967013,0.1276,0.322800195,0.6624,0.6338
"549",2011,0.6697,38367,0.2808,0.1105,0.435875943,0.1903,0.422520661,0.6436,0.5051
"550",2011,0.8505,45939,0.1395,0.0553,0.313438896,0.0971,0.316143498,0.5855,0.6583
"551",2011,0.5262,39926,0.2005,0.4679,0.444444444,0.4581,0.490463215,0.4175,0.5769
"552",2011,0.6453,27008,0.0683,0.081,0.328121122,0.1558,0.417181208,0.6515,0.6559
"553",2011,0.464,26874,0.056,0.0192,0.170487703,0.0264,0.220848057,0.4958,0.8657
"554",2011,0.6176,20346,0.1398,0.1581,0.37709014,0.1993,0.427097058,0.6272,0.4622
"555",2011,0.6287,13945,0.0518,0.2907,0.630015633,0.3245,0.525577043,0.3956,0.2389
"556",2011,0.7042,15815,0.0184,0.046,0.405975395,0.1871,0.282485876,0.3011,0.4621
"557",2011,0.6648,15722,0.0284,0.2014,0.607156932,0.2807,0.420596206,0.3585,0.4515
"558",2011,0.9976,42447,0.0664,0.0252,0.4725,0.1369,0.295392954,0.7384,0.4806
"559",2011,0.8323,30054,0.2008,0.2726,0.67274168,0.3383,0.467692308,0.6634,0.3472
"560",2011,0.6922,38892,0.1139,0.1065,0.323010584,0.1565,0.333774834,0.7742,0.6552
"561",2011,0.6409,37807,0.0371,0.0167,0.251170047,0.1001,0.216528926,0.6028,0.6769
"562",2011,0.723,39737,0.0704,0.012,0.274368231,0.0348,0.266859345,0.8601,0.5991
"563",2011,0.3095,40723,0.1583,0,0.362197393,0.0621,0.297079557,0.7523,0.7729
"564",2011,0.7048,38306,0.0771,0.1229,0.375776398,0.1122,0.342706503,0.754,0.4947
"565",2011,1,21477,0,0,0.481707317,0.0108,0.687707641,0,0.2525
"566",2011,0.7746,49466,0.0255,0.0024,0.197809278,0.0133,0.18707483,0.7697,0.7206
"567",2011,0.4599,28666,0.6109,0.063,0.771234428,0.6958,0.471169687,0.881,0.2375
"568",2011,0.6954,34941,0.1711,0.0592,0.394514768,0.3488,0.404580153,0.6759,0.5
"569",2011,0.0773,52069,0.0609,0.0011,0.41509434,0.0604,0.201388889,0.1908,0.7401
"570",2011,0.2281,13407,0.0994,0.2417,0.701432244,0.2203,0.47983871,0.1219,0.6332
"571",2011,0.2985,13007,0.2,0.2265,0.680184509,0.2066,0.424955254,0.1812,0.3998
"572",2011,0.2513,12774,0.1052,0.2547,0.627265306,0.208,0.424310065,0.1486,0.4595
"573",2011,0.4749,11599,0.2103,0.2015,0.671836447,0.1742,0.47800729,0.157,0.2996
"574",2011,0.302,12104,0.0802,0.2708,0.647314162,0.2164,0.452650657,0.1273,0.5306
"575",2011,0.8653,30997,0.1005,0.1505,0.403483309,0.3494,0.309446254,0.7382,0.4142
"576",2011,0.5987,29951,0.1036,0.1175,0.33209785,0.225,0.319410319,0.6779,0.4399
"577",2011,0.7068,33563,0.1726,0.1533,0.369545033,0.2006,0.375139978,0.962,0.4152
"578",2011,0.7545,48550,0.032,0.1516,0.238875878,0.1546,0.32133995,0.6751,0.5954
"579",2011,0.4336,16052,0.0783,0.125,0.405345212,0.3262,0.286821705,0.3387,0.657
"580",2011,0.612,29939,0.2191,0.0383,0.359300477,0.1013,0.340110906,0.5954,0.3143
"581",2011,0.4239,52775,0.0494,0.0629,0.241566265,0.0795,0.18534202,0.5734,0.7762
"582",2011,0.7707,45259,0.05,0.0256,0.257882883,0.0342,0.263990268,0.6728,0.5383
"583",2011,0.6907,24676,0.1009,0.1304,0.424,0.1754,0.380239521,0.7225,0.4076
"584",2011,0.5964,54168,0.0461,0.0018,0.16009558,0.0031,0.108478803,0.6323,0.7523
"585",2011,0.7161,36527,0.0272,0.0214,0.265886288,0.1065,0.224525043,0.8368,0.6854
"586",2011,0.8738,40877,0.0569,0.0212,0.247612985,0.022,0.327719298,0.6391,0.5747
"587",2011,0.682,48779,0.035,0.0111,0.181021342,0.0107,0.157120127,0.6979,0.7356
"588",2011,0.761,38193,0.0629,0.1711,0.375093214,0.4139,0.434854772,0.9545,0.5037
"589",2011,0.6166,40500,0.0477,0.0875,0.240841248,0.1139,0.239516702,0.7075,0.7225
"590",2011,0.2082,16814,0.1615,0.7334,0.495762712,0.7002,0.397034596,0.6943,0.2206
"591",2011,0.3373,43066,0.0261,0.0701,0.199734865,0.0798,0.217680608,0.608,0.8033
"592",2011,0.7892,40784,0.1144,0.1113,0.302617801,0.1137,0.233898305,0.4893,0.3958
"593",2011,0.6843,30068,0.155,0.0753,0.389871383,0.2553,0.365280289,0.8753,0.5123
"594",2011,0.6047,27586,0.2903,0.2018,0.558338076,0.3294,0.428466438,0.5463,0.2887
"595",2011,0.9333,16677,0,0.0082,0.8125,0.1803,0.58974359,0,0.2763
"596",2011,0.634,31864,0.1407,0.2155,0.312189055,0.2642,0.375609756,0.7711,0.6496
"597",2011,0.5945,20956,0.3776,0.2029,0.751976466,0.5277,0.50831422,0.819,0.508
"598",2011,0.5945,21079,0.5193,0.0947,0.751976466,0.1756,0.50831422,0.7087,0.5748
"599",2011,0.6661,34741,0.155,0.1371,0.381237525,0.1514,0.386666667,0.8498,0.5656
"600",2011,0.6993,38545,0.0448,0.0584,0.259607173,0.0838,0.202714932,0.7768,0.7406
"601",2011,0.7162,40812,0.4327,0.1403,0.669837495,0.7486,0.467889908,0.6473,0.2874
"602",2011,0.7578,36942,0.043,0.1174,0.275097784,0.1317,0.278206027,0.6242,0.6493
"603",2011,0.688,36052,0.0928,0.1525,0.41302521,0.1865,0.334138098,0.5477,0.4775
"604",2011,0.3191,32438,0.0434,0.6334,0.503267974,0.6313,0.384615385,0.337,0.8182
"605",2011,0.9638,32076,0.3409,0.1321,0.483094929,0.377,0.396729776,0.7795,0.3789
"606",2011,0.7866,44716,0.1155,0.1008,0.369290323,0.1397,0.340935673,0.5716,0.5346
"607",2011,0.7851,37875,0.0255,0.0264,0.30886076,0.0715,0.320217096,0.8371,0.4542
"608",2011,0.374,17879,0.3302,0,0.869918699,0.5539,0.898678414,0.7995,0.6738
"609",2011,0.6814,45230,0.0758,0.0402,0.447507953,0.0619,0.33373494,0.6058,0.5362
"610",2011,0.4022,23226,0.0503,0.1206,0.637583893,0.1884,0.368421053,0.4519,0.2571
"611",2011,0.5125,35869,0.1076,0.0921,0.304678999,0.2789,0.299155609,0.9227,0.6468
"612",2011,0.341,54730,0.0399,0.02,0.250131926,0.0698,0.148106904,0.5506,0.8309
"613",2011,0.6249,40081,0.1325,0.1404,0.411714771,0.2504,0.361296473,0.7722,0.5813
"614",2011,0.8089,33698,0.0641,0.0507,0.293002916,0.0608,0.330049261,0.45,0.581
"615",2011,0.6237,57743,0.0323,0.0143,0.243027888,0.0311,0.106339468,0.6694,0.6968
"616",2011,0.4848,40220,0.0324,0.0358,0.186562296,0.0416,0.17239011,0.6926,0.7379
"617",2011,0.7583,22563,0.1095,0.1961,0.328327922,0.2668,0.421369103,0.6352,0.6512
"618",2011,0.6647,36396,0.0428,0.0641,0.259073144,0.1108,0.281673542,0.7791,0.7306
"619",2011,0.4555,45717,0.1859,0.0318,0.365329053,0.0382,0.323979592,0.5606,0.5744
"620",2011,0.4901,19558,0.0895,0.0722,0.392653352,0.1502,0.3682339,0.7285,0.4793
"621",2011,0.7371,17648,0.1203,0.1682,0.474935968,0.2478,0.424925564,0.6569,0.3529
"622",2011,0.5671,18772,0.1258,0.1419,0.426524765,0.1924,0.402179062,0.6423,0.3738
"623",2011,0.6557,19888,0.1615,0.0744,0.47382499,0.1991,0.41581063,0.7591,0.2844
"624",2011,0.4714,19774,0.116,0.0485,0.330708661,0.0767,0.288347826,0.5855,0.6449
"625",2011,0.4007,19988,0.0523,0.0313,0.296081923,0.0426,0.232095169,0.4793,0.7701
"626",2011,0.3915,18807,0.0668,0.076,0.417402472,0.1019,0.350646984,0.4725,0.6727
"627",2011,0.4666,20297,0.0145,0.0151,0.259124088,0.078,0.222222222,0.6017,0.6615
"628",2011,0.3764,18124,0.0774,0.2311,0.388994307,0.3428,0.347734457,0.5159,0.4654
"629",2011,0.4431,15898,0.1577,0.1029,0.424805379,0.1959,0.327809942,0.6544,0.4669
"630",2011,0.4095,20065,0.0299,0.0177,0.220877458,0.0493,0.269194011,0.6727,0.6712
"631",2011,0.4322,19737,0.0238,0.0196,0.220235294,0.0275,0.179398719,0.5033,0.8094
"632",2011,0.4343,18625,0.0277,0.0155,0.216923629,0.0361,0.264484575,0.6299,0.6713
"633",2011,0.4831,19625,0.0471,0.0482,0.28470825,0.0848,0.301273368,0.7212,0.5743
"634",2011,0.6348,18709,0.0439,0.024,0.322018758,0.0668,0.286810552,0.7281,0.5109
"635",2011,0.4484,15518,0.3114,0.1413,0.51142355,0.2537,0.393129771,0.4659,0.3548
"636",2011,0.4806,17803,0.0523,0.0541,0.315402606,0.1094,0.309992706,0.6472,0.5889
"637",2011,0.6728,19952,0.0446,0.0446,0.246636771,0.0825,0.237179487,0.5465,0.4699
"638",2011,0.5603,24182,0.1623,0.2055,0.658219178,0.4283,0.349812084,0.4444,0.3448
"639",2011,0.2886,18468,0.1669,0.4451,0.552586207,0.5112,0.399009901,0.76,0.2953
"640",2011,0.7831,40171,0.1105,0.1932,0.331875342,0.2432,0.362858888,0.8431,0.4444
"641",2011,0.7026,19303,0.1596,0.1752,0.497382199,0.2341,0.33819242,0.6193,0.3333
"642",2011,0.7374,46156,0.0366,0.0369,0.340667678,0.1054,0.220949264,0.5066,0.6954
"643",2011,0.6936,48435,4e-04,0.0298,0.292231813,0.0075,0.100508906,0.2725,0.8418
"644",2011,1,17100,0,0,0.484848485,0.0057,0.238636364,0,0
"645",2011,0.5204,32934,0.266,0.231,0.433889602,0.2994,0.412676056,0.7618,0.4737
"646",2011,0.6281,27319,0.9307,0.0088,0.563876652,0.0231,0.425925926,0.8462,0.3922
"647",2011,0.5617,32529,0.1136,0.0208,0.342995169,0.0558,0.253229974,0.685,0.3493
"648",2011,0.6792,18990,0.103,0.5837,0.417582418,0.5828,0.373134328,0.629,0.7143
"649",2011,0.4162,36893,0.2075,0.0486,0.353246753,0.2352,0.344729345,0.6969,0.536
"650",2011,0.5959,28680,0.6747,0.0421,0.513682565,0.071,0.429596413,0.8968,0.2979
"651",2011,0.7102,9917,0.7419,0.0797,0.59212283,0.1788,0.377590177,0.7009,0.4371
"652",2011,0.6102,11587,0.7024,0.2057,0.636860068,0.4277,0.431591544,0.6504,0.3069
"653",2011,0.5938,31318,0.1991,0.1556,0.452840596,0.3686,0.409926471,0.4015,0.5457
"654",2011,0.5127,35315,0.2474,0.0537,0.413173653,0.2217,0.325581395,0.7074,0.3962
"655",2011,0.3949,19589,0.1688,0.6675,0.594771242,0.3028,0.527559055,0.9701,0.6
"656",2011,0.2885,28074,0.8014,0.0292,0.632805219,0.1121,0.422028353,0.8918,0.3705
"657",2011,0.6387,34508,0.0655,0.0045,0.392063492,0.1888,0.381849315,0.66,0.2406
"658",2011,0.5387,24000,0.9325,0.0061,0.657142857,0.0754,0.439114391,0.9567,0.2834
"659",2011,0.6778,33495,0.1712,0.0664,0.430449069,0.1686,0.397560976,0.7574,0.3849
"660",2011,0.6104,35819,0.1207,0.0486,0.356971154,0.1031,0.259640103,0.6574,0.5876
"661",2011,0.6198,27682,0.3818,0.5449,0.514483884,0.6902,0.471760797,0.6498,0.4198
"662",2011,0.6136,14306,0.8894,0.0815,0.505903542,0.1395,0.330915685,0.7504,0.4068
"663",2011,0.7743,15617,0.0258,0.0966,0.440559441,0.2302,0.213806971,0.4244,0.6072
"664",2011,0.7148,16199,0.168,0.1456,0.391611977,0.202,0.299688057,0.563,0.5271
"665",2011,0.411,17925,0.0904,0.0105,0.282674772,0.0674,0.181528662,0.5878,0.6369
"666",2011,0.6255,33440,0.52,0.2111,0.549904031,0.5399,0.501121076,0.6628,0.2222
"667",2011,0.5267,38030,0.1382,0.1348,0.411405295,0.1809,0.312785388,0.8697,0.3553
"668",2011,0.7467,14134,0.3176,0.1789,0.498558154,0.2901,0.37190971,0.6516,0.3351
"669",2011,0.7358,35960,0.1622,0.2381,0.401060071,0.2965,0.296650718,0.6456,0.5966
"670",2011,0.6008,29846,0.9681,0.0259,0.6125,0.1235,0.390194076,0.7238,0.2337
"671",2011,0.5961,37631,0.2174,0.1862,0.512461059,0.4053,0.343642612,0.6671,0.5267
"672",2011,0.5516,36257,0.1585,0.0313,0.420924574,0.048,0.375812744,0.7438,0.4293
"673",2011,0.3985,54135,0.0761,0.0101,0.185983828,0.0027,0.121072089,0.35,0.8815
"674",2011,0.9331,37572,0.0288,0.01,0.286036036,0.0364,0.160839161,0.5693,0.4472
"675",2011,0.8069,32240,0.1278,0.0234,0.286778399,0.0539,0.317412935,0.8483,0.5283
"676",2011,0.6204,14984,0.7811,0.11,0.535871157,0.3176,0.375262937,0.7064,0.4105
"677",2011,0.3881,16056,0.0634,0.1382,0.357630424,0.1913,0.327774883,0.5381,0.5036
"678",2011,0.6299,26116,0.0243,0.0364,0.24726477,0.0789,0.287410926,0.7022,0.4741
"679",2011,0.7522,21364,0.0296,0.19,0.303204602,0.241,0.293657689,0.6568,0.5153
"680",2011,0.5778,16151,0.0276,0.2131,0.398183195,0.2689,0.327125506,0.4618,0.3341
"681",2011,0.8601,17821,0.0206,0.0824,0.225268405,0.0926,0.206433225,0.5909,0.5371
"682",2011,0.8663,15299,0.0313,0.218,0.357142857,0.2363,0.31754386,0.5097,0.4211
"683",2011,0.7599,40054,0.093,0.0875,0.290384615,0.1469,0.336978811,0.687,0.6144
"684",2011,0.5126,52073,0.0445,0.012,0.326623377,0.0222,0.144578313,0.5602,0.7831
"685",2011,0.7537,30820,0.0158,0.0296,0.150409531,0.0155,0.133786848,0.5478,0.6837
